city_id,country_code,zip_postal_code,D,f0_
3844,UK,,2017-10-24,2969
3733,UK,,2017-10-24,4616
4240,UK,,2017-10-24,1002
3894,UK,,2017-10-14,1628
5877,DE,,2017-10-24,284
6036,DE,,2017-10-24,595
4060,UK,,2017-10-24,430
6520,DE,,2017-10-14,320
4700,UK,,2017-10-14,152
4003,UK,,2017-10-24,252
5974,DE,,2017-10-24,387
7637,IT,,2017-10-05,1
4271,UK,,2017-10-24,2487
5782,DE,,2017-10-24,140
45215,UK,,2017-10-14,130
4359,UK,,2017-10-14,127
6277,DE,,2017-10-14,789
6369,DE,,2017-10-14,365
6140,DE,,2017-10-14,413
6093,DE,,2017-10-14,156
6048,DE,,2017-10-14,164
6504,DE,,2017-10-14,97
4039,UK,,2017-10-14,22
4338,UK,,2017-10-14,5
5754,DE,,2017-10-24,79
4562,UK,,2017-10-24,8
6750,DE,,2017-10-24,45
5957,DE,,2017-10-24,81
6537,DE,,2017-10-24,15
4415,UK,,2017-10-14,6
6607,DE,,2017-10-24,64
6763,DE,,2017-10-15,5
5703,DE,,2017-11-01,6678
6605,DE,,2017-11-01,1155
4663,UK,,2017-11-01,942
4271,UK,,2017-11-01,2928
5745,DE,,2017-11-01,1092
3992,UK,,2017-11-01,178
6279,DE,,2017-11-01,357
6050,DE,,2017-11-01,265
4583,UK,,2017-11-01,69
6069,DE,,2017-11-01,220
6084,DE,,2017-11-01,539
6323,DE,,2017-11-01,16
4510,UK,,2017-11-01,50
6798,DE,,2017-11-11,1670
6297,DE,,2017-11-11,578
5689,DE,,2017-11-11,19598
6229,DE,,2017-11-11,682
4342,UK,,2017-11-11,1406
6194,DE,,2017-11-11,1541
5747,DE,,2017-11-11,892
6002,DE,,2017-11-11,1207
6282,DE,,2017-11-01,4
6472,DE,,2017-11-11,556
5752,DE,,2017-11-11,1647
6355,DE,,2017-11-11,1667
6006,DE,,2017-11-11,894
3781,UK,,2017-11-11,1353
6632,DE,,2017-11-11,398
5847,DE,,2017-11-11,652
6260,DE,,2017-11-11,188
5913,DE,,2017-11-11,116
4439,UK,,2017-11-11,356
6200,DE,,2017-11-11,1243
4282,UK,,2017-10-05,1
6271,DE,,2017-11-01,3
5848,DE,,2017-11-21,54550
6167,DE,,2017-11-21,1308
5780,DE,,2017-11-21,1795
5712,DE,,2017-11-21,1995
6112,DE,,2017-11-21,263
4540,UK,,2017-11-21,149
6597,DE,,2017-11-11,40
6557,DE,,2017-11-21,339
4246,UK,,2017-11-21,161
6430,DE,,2017-11-21,165
6230,DE,,2017-11-21,215
4128,UK,,2017-11-21,29
6498,DE,,2017-11-11,43
4139,UK,,2017-11-21,110
6548,DE,,2017-11-21,45
4320,UK,,2017-11-21,97
6499,DE,,2017-11-21,221
4050,UK,,2017-11-21,19
5846,DE,,2017-10-10,397
3707,UK,,2017-10-10,355
6331,DE,,2017-10-10,302
3831,UK,,2017-10-10,668
3978,UK,,2017-10-10,259
6760,DE,,2017-10-10,50
4159,UK,,2017-10-10,74
4106,UK,,2017-10-10,38
6385,DE,,2017-10-10,87
4043,UK,,2017-10-10,249
4183,UK,,2017-11-21,12
3696,UK,,2017-11-19,4914
4037,UK,,2017-11-19,55
6076,DE,,2017-11-19,224
6724,DE,,2017-10-10,22
4140,UK,,2017-10-10,19
4268,UK,,2017-11-19,465
6199,DE,,2017-11-19,275
6097,DE,,2017-11-21,8
4023,UK,,2017-10-10,2
6153,DE,,2017-11-19,385
5891,DE,,2017-11-19,368
3800,UK,,2017-11-19,900
3728,UK,,2017-11-19,321
6399,DE,,2017-11-19,468
4232,UK,,2017-11-19,59
4629,UK,,2017-11-21,9
6411,DE,,2017-10-10,3
6773,DE,,2017-11-19,60
3726,UK,,2017-10-08,1946
6107,DE,,2017-10-08,5546
4275,UK,,2017-10-08,277
6757,DE,,2017-10-08,98
4553,UK,,2017-10-08,89
4488,UK,,2017-10-08,550
4527,UK,,2017-11-19,126
4550,UK,,2017-11-19,25
6765,DE,,2017-11-19,64
4188,UK,,2017-10-08,234
6263,DE,,2017-10-08,60
4649,UK,,2017-10-08,202
6794,DE,,2017-10-08,85
5938,DE,,2017-10-08,117
6203,DE,,2017-10-08,77
4480,UK,,2017-10-10,11
4063,UK,,2017-10-08,7
3697,UK,,2017-10-18,23497
3877,UK,,2017-10-18,4546
3726,UK,,2017-10-18,3677
6655,DE,,2017-10-18,250
3784,UK,,2017-10-18,1076
3817,UK,,2017-10-18,2018
5676,DE,,2017-11-21,1
46866,DE,,2017-10-18,2108
6784,DE,,2017-10-18,88
3953,IM,,2017-10-08,24
4284,UK,,2017-10-18,207
4429,UK,,2017-10-18,308
3923,UK,,2017-10-10,9
5864,DE,,2017-10-18,505
5821,DE,,2017-10-18,496
6782,DE,,2017-10-18,202
4431,UK,,2017-10-18,166
4643,UK,,2017-10-18,297
4635,UK,,2017-10-18,51
4549,UK,,2017-10-18,18
6317,DE,,2017-11-21,5
6286,DE,,2017-10-18,485
4342,UK,,2017-10-18,657
6002,DE,,2017-10-18,557
6634,DE,,2017-10-18,230
6101,DE,,2017-10-18,178
4020,UK,,2017-10-18,211
4682,UK,,2017-10-18,385
6245,DE,,2017-10-18,233
4102,UK,,2017-10-10,4
13552,US,11201,2017-10-18,6
4503,UK,,2017-10-08,5
6292,DE,,2017-11-19,13
4562,UK,,2017-10-08,2
4257,UK,,2017-10-18,3
6116,DE,,2017-10-28,1208
3805,UK,,2017-10-28,4245
5680,DE,,2017-10-28,992
3717,UK,,2017-10-28,799
5713,DE,,2017-10-28,2463
5736,DE,,2017-10-28,685
4706,UK,,2017-10-28,307
4639,UK,,2017-10-18,20
6165,DE,,2017-10-28,733
3872,UK,,2017-10-28,1090
6250,DE,,2017-10-28,291
6173,DE,,2017-10-28,730
6220,DE,,2017-10-18,4
5758,DE,,2017-10-28,1439
4260,UK,,2017-10-28,1205
5985,DE,,2017-10-28,438
4281,UK,,2017-10-28,455
4106,UK,,2017-10-28,155
6020,DE,,2017-10-28,349
12853,CH,,2017-10-18,1
6381,DE,,2017-10-28,750
4302,UK,,2017-10-08,1
5946,DE,,2017-10-28,49
6546,DE,,2017-10-28,38
6133,DE,,2017-10-28,48
6653,DE,,2017-10-28,14
6780,DE,,2017-11-05,276
3691,UK,,2017-11-05,37131
5739,DE,,2017-11-05,81723
3745,UK,,2017-11-05,19643
6046,DE,,2017-11-05,1139
4079,UK,,2017-11-05,581
6255,DE,,2017-11-05,1637
5895,DE,,2017-11-05,1619
5953,DE,,2017-11-05,378
3960,UK,,2017-11-05,493
6179,DE,,2017-11-05,339
6796,DE,,2017-11-05,726
6239,DE,,2017-11-15,1098
6539,DE,,2017-11-15,77
4425,UK,,2017-11-05,271
6062,DE,,2017-11-05,107
6114,DE,,2017-11-05,1026
6346,DE,,2017-11-05,241
6778,DE,,2017-11-05,80
6013,DE,,2017-11-15,1348
4535,UK,,2017-11-15,244
5969,DE,,2017-11-15,543
6686,DE,,2017-11-15,35
4250,UK,,2017-11-15,4718
4394,UK,,2017-11-15,228
6435,DE,,2017-11-05,121
6033,DE,,2017-11-15,326
6653,DE,,2017-11-15,23
6513,DE,,2017-11-15,460
6747,DE,,2017-11-15,297
4060,UK,,2017-11-15,286
6788,DE,,2017-11-15,212
4099,UK,,2017-11-15,664
4570,UK,,2017-11-15,9
6003,DE,,2017-11-15,225
6228,DE,,2017-11-15,76
6045,DE,,2017-10-04,3957
5856,DE,,2017-10-04,6132
5877,DE,,2017-10-04,1589
6373,DE,,2017-10-04,1448
4128,UK,,2017-11-15,43
6691,DE,,2017-10-04,1906
5973,DE,,2017-10-04,649
6288,DE,,2017-10-04,509
6618,DE,,2017-11-15,14
6607,DE,,2017-10-04,320
4451,UK,,2017-10-04,23
4126,UK,,2017-11-15,8
6690,DE,,2017-11-25,172
6596,DE,,2017-11-25,315
6352,DE,,2017-11-25,322
5840,DE,,2017-11-25,508
6125,DE,,2017-11-25,195
33168,UK,,2017-10-04,42
5806,DE,,2017-11-25,349
3753,UK,,2017-11-25,209
6330,DE,,2017-11-25,309
4645,UK,,2017-11-25,45
5975,DE,,2017-11-25,66
3940,UK,,2017-11-25,160
6456,DE,,2017-11-25,295
6390,DE,,2017-11-25,48
6478,DE,,2017-11-25,212
9693,MX,,2017-10-04,1
13132,AE,,2017-10-04,1
5682,DE,,2017-10-03,4210
6056,DE,,2017-10-03,266
6544,DE,,2017-10-03,670
6239,DE,,2017-10-03,237
6246,DE,,2017-10-03,67
6181,DE,,2017-10-03,508
6747,DE,,2017-10-03,78
5785,DE,,2017-10-03,377
5838,DE,,2017-11-24,391
6716,DE,,2017-11-24,462
6261,DE,,2017-11-24,209
3724,UK,,2017-11-24,471
4328,UK,,2017-11-24,419
30760,DE,,2017-10-03,164
5906,DE,,2017-10-03,399
30765,DE,,2017-10-03,31
5978,DE,,2017-10-03,41
6037,DE,,2017-10-03,19
6395,DE,,2017-10-03,11
6422,DE,,2017-10-03,46
6252,DE,,2017-11-24,91
4195,UK,,2017-11-24,324
5956,DE,,2017-10-03,34
6752,DE,,2017-10-03,8
4369,UK,,2017-11-24,91
6221,DE,,2017-10-03,8
4418,UK,,2017-11-24,85
843,AT,,2017-10-03,24
3737,UK,,2017-10-13,3888
3776,UK,,2017-10-13,15083
6612,DE,,2017-11-24,55
6317,DE,,2017-11-24,12
4486,UK,,2017-10-13,122
4201,UK,,2017-10-13,1706
3710,UK,,2017-10-13,1712
3804,UK,,2017-10-13,801
3801,UK,,2017-10-13,833
5999,DE,,2017-10-13,348
5781,DE,,2017-10-13,117
4044,UK,,2017-10-13,244
3783,UK,,2017-10-23,12716
5722,DE,,2017-10-23,16377
5809,DE,,2017-10-23,3347
3760,UK,,2017-10-23,14350
3814,UK,,2017-10-23,5932
3830,UK,,2017-10-23,15023
6261,DE,,2017-10-23,392
3718,UK,,2017-10-23,2349
3808,UK,,2017-10-23,1978
5824,DE,,2017-10-13,255
3723,UK,,2017-11-10,21086
6398,DE,,2017-11-10,374
3714,UK,,2017-11-10,9698
5749,DE,,2017-11-10,2903
3802,UK,,2017-11-10,4629
4537,UK,,2017-10-23,2010
6611,DE,,2017-10-13,14
5810,DE,,2017-10-13,306
6211,DE,,2017-10-23,1052
5792,DE,,2017-10-23,1117
3994,UK,,2017-10-23,376
6499,DE,,2017-10-23,492
4412,UK,,2017-10-13,256
5787,DE,,2017-10-23,655
6520,DE,,2017-10-23,381
4665,UK,,2017-10-23,197
6166,DE,,2017-10-13,19
4141,UK,,2017-10-23,564
6179,DE,,2017-10-23,334
6630,DE,,2017-10-23,426
6523,DE,,2017-10-23,264
6724,DE,,2017-10-13,85
4063,UK,,2017-10-23,63
4238,UK,,2017-10-23,20
29853,DE,,2017-10-23,61
4052,UK,,2017-11-10,193
6694,DE,,2017-10-13,8
6168,DE,,2017-11-10,526
6417,DE,,2017-11-10,265
4307,UK,,2017-10-13,99
4162,UK,,2017-11-10,1157
6737,DE,,2017-11-10,386
6443,DE,,2017-11-10,192
3701,UK,,2017-11-09,11398
6098,DE,,2017-11-09,525
3815,UK,,2017-11-09,2889
4698,UK,,2017-11-10,110
5942,DE,,2017-11-10,59
6380,DE,,2017-11-09,1090
5926,DE,,2017-11-09,196
4331,UK,,2017-11-09,2036
5956,DE,,2017-11-09,120
4314,UK,,2017-11-09,597
6052,DE,,2017-11-09,399
4303,UK,,2017-11-09,359
3791,UK,,2017-11-09,1416
4507,UK,,2017-11-09,2068
4283,UK,,2017-11-09,473
5823,DE,,2017-11-20,1733
6113,DE,,2017-11-20,734
6024,DE,,2017-11-20,143
4555,UK,,2017-11-20,100
3806,UK,,2017-11-20,1244
5969,DE,,2017-11-09,362
4370,UK,,2017-11-09,335
4271,UK,,2017-11-20,665
4674,UK,,2017-11-20,367
6285,DE,,2017-11-20,597
3852,UK,,2017-11-20,71
5917,DE,,2017-11-09,85
6120,DE,,2017-11-09,163
5914,DE,,2017-11-20,430
4019,UK,,2017-11-20,169
4672,UK,,2017-11-09,26
6553,DE,,2017-11-09,74
4561,UK,,2017-10-23,2
5814,DE,,2017-11-09,49
6064,DE,,2017-11-20,97
6646,DE,,2017-11-20,125
4006,UK,,2017-11-09,29
4075,UK,,2017-11-20,171
5963,DE,,2017-11-20,12
4557,UK,,2017-11-20,40
5966,DE,,2017-11-20,84
6701,DE,,2017-11-10,3
4662,UK,,2017-11-20,2
,CH,,2017-11-09,2
3746,UK,,2017-11-08,5497
4534,UK,,2017-11-08,54
3784,UK,,2017-11-08,1690
6303,DE,,2017-11-08,889
5918,DE,,2017-11-08,449
6402,DE,,2017-11-08,67
5853,DE,,2017-11-08,577
5957,DE,,2017-11-08,118
4341,UK,,2017-11-08,934
4419,UK,,2017-11-08,282
5916,DE,,2017-11-08,225
4658,UK,,2017-11-08,505
6616,DE,,2017-11-08,245
45635,DE,,2017-11-08,199
4025,UK,,2017-11-08,106
6598,DE,,2017-11-08,18
4984,FR,,2017-11-08,4
3977,UK,,2017-11-08,5
6273,DE,,2017-11-18,657
6260,DE,,2017-11-18,158
4649,UK,,2017-11-18,632
3996,UK,,2017-11-18,325
6429,DE,,2017-11-18,1007
6181,DE,,2017-11-18,1016
4456,UK,,2017-11-18,156
4680,UK,,2017-11-18,43
4339,UK,,2017-11-18,229
6216,DE,,2017-11-18,122
6016,DE,,2017-11-18,246
5952,DE,,2017-11-18,109
6763,DE,,2017-11-18,41
4506,UK,,2017-11-18,122
6460,DE,,2017-11-18,33
6492,DE,,2017-11-18,83
3975,UK,,2017-11-18,22
6949,DE,,2017-11-18,40
3811,UK,,2017-11-18,11
5991,DE,,2017-10-07,93
3753,UK,,2017-10-07,390
6702,DE,,2017-10-07,261
6177,DE,,2017-10-07,48
5870,DE,,2017-10-07,207
3936,UK,,2017-10-07,1289
3889,UK,,2017-10-07,603
5823,DE,,2017-10-07,754
6029,DE,,2017-10-07,270
6259,DE,,2017-10-07,481
4429,UK,,2017-10-07,122
6254,DE,,2017-10-07,97
3824,UK,,2017-10-07,209
4181,UK,,2017-10-07,44
6023,DE,,2017-10-07,338
5916,DE,,2017-10-07,87
6346,DE,,2017-10-07,41
6025,DE,,2017-10-07,85
5963,DE,,2017-10-07,15
4631,UK,,2017-10-07,6
3691,UK,,2017-10-17,25576
3772,UK,,2017-10-17,12504
4231,UK,,2017-10-17,3231
3758,UK,,2017-10-17,123
6796,DE,,2017-10-17,3453
6351,DE,,2017-10-17,3325
6145,DE,,2017-10-17,954
6328,DE,,2017-10-17,3415
3911,UK,,2017-10-17,1087
5698,DE,,2017-10-27,19322
5720,DE,,2017-10-27,16343
5780,DE,,2017-10-27,3396
5966,DE,,2017-10-27,136
6309,DE,,2017-10-27,302
3900,UK,,2017-10-27,817
4390,UK,,2017-10-27,947
6126,DE,,2017-10-17,2189
3799,UK,,2017-10-27,2648
6808,DE,,2017-10-27,1426
4162,UK,,2017-10-27,587
3806,UK,,2017-10-27,2363
6658,DE,,2017-10-27,41
4458,UK,,2017-10-27,272
4516,UK,,2017-10-27,199
3740,UK,,2017-10-27,313
3882,UK,,2017-10-27,711
5885,DE,,2017-10-27,1321
6254,DE,,2017-10-27,358
4397,UK,,2017-10-27,532
4232,UK,,2017-10-17,61
6342,DE,,2017-10-27,346
6791,DE,,2017-10-27,86
6786,DE,,2017-10-17,56
4379,UK,,2017-10-17,42
4259,UK,,2017-10-27,59
4016,UK,,2017-10-27,299
6222,DE,,2017-11-04,452
5838,DE,,2017-11-04,490
6312,DE,,2017-10-27,27
3750,UK,,2017-10-27,9
5758,DE,,2017-11-04,1389
6225,DE,,2017-11-04,353
6429,DE,,2017-11-04,998
6120,DE,,2017-11-04,165
6598,DE,,2017-11-04,30
6187,DE,,2017-11-04,203
4399,UK,,2017-11-04,200
5871,DE,,2017-11-04,225
6771,DE,,2017-10-27,5
4503,UK,,2017-10-27,79
5715,DE,,2017-11-14,5002
6111,DE,,2017-11-14,2710
3958,UK,,2017-11-04,10
4212,UK,,2017-11-14,681
6025,DE,,2017-11-14,656
4347,UK,,2017-11-14,1070
6796,DE,,2017-11-14,1048
5773,DE,,2017-11-14,3485
6451,DE,,2017-11-14,873
6628,DE,,2017-11-14,569
5886,DE,,2017-11-14,1287
6212,DE,,2017-11-14,667
6367,DE,,2017-11-14,249
4022,UK,,2017-11-14,202
6340,DE,,2017-11-14,439
6506,DE,,2017-11-14,144
4146,UK,,2017-11-14,160
5942,DE,,2017-11-14,137
3954,UK,,2017-11-14,16
3726,UK,,2017-11-13,8691
6661,DE,,2017-11-13,320
4309,UK,,2017-11-13,320
6311,DE,,2017-11-13,864
4537,UK,,2017-11-13,1911
5702,DE,,2017-11-13,2924
6051,DE,,2017-11-13,224
3761,UK,,2017-11-13,1128
4281,UK,,2017-11-13,1119
5959,DE,,2017-11-13,178
4121,UK,,2017-11-13,436
4220,UK,,2017-11-13,227
6492,DE,,2017-11-13,69
4630,UK,,2017-11-13,304
4374,UK,,2017-11-13,250
3935,UK,,2017-11-13,267
6549,DE,,2017-11-13,484
4496,UK,,2017-11-13,755
6145,DE,,2017-11-13,222
6686,DE,,2017-11-13,92
29205,CZ,,2017-11-04,1
6649,DE,,2017-11-13,217
,NL,,2017-11-14,4
1058,BE,,2017-10-27,1
,LY,,2017-11-14,1
4217,UK,,2017-11-23,410
5750,DE,,2017-11-23,7749
5815,DE,,2017-11-23,344
6741,DE,,2017-11-23,600
6380,DE,,2017-11-23,578
6496,DE,,2017-11-23,68
5924,DE,,2017-11-23,244
4176,UK,,2017-11-23,55
6662,DE,,2017-11-23,62
6268,DE,,2017-11-23,223
6512,DE,,2017-11-23,338
6451,DE,,2017-11-23,265
4496,UK,,2017-11-23,82
5943,DE,,2017-11-23,43
6353,DE,,2017-11-23,151
4562,UK,,2017-11-23,8
6800,DE,,2017-11-23,9
4488,UK,,2017-10-12,344
4633,UK,,2017-11-23,19
3709,UK,,2017-10-12,437
3856,UK,,2017-10-12,1239
3804,UK,,2017-10-12,284
4195,UK,,2017-10-12,320
4273,UK,,2017-10-12,97
6635,DE,,2017-10-12,40
6203,DE,,2017-10-12,89
6231,DE,,2017-10-12,11
6211,DE,,2017-10-12,299
3787,UK,,2017-10-12,88
4401,UK,,2017-10-12,78
6783,DE,,2017-10-12,27
3867,UK,,2017-10-12,173
5800,DE,,2017-10-22,2376
5907,DE,,2017-10-22,9178
6092,DE,,2017-10-22,890
3733,UK,,2017-10-22,4987
3788,UK,,2017-10-22,568
4358,UK,,2017-10-22,1178
4456,UK,,2017-10-22,468
4218,UK,,2017-10-22,714
6574,DE,,2017-10-22,735
6223,DE,,2017-10-12,15
5914,DE,,2017-10-22,956
4522,UK,,2017-10-22,696
6070,DE,,2017-10-22,1231
4303,UK,,2017-10-22,438
4212,UK,,2017-10-22,1022
6296,DE,,2017-10-22,602
4596,UK,,2017-10-22,195
6729,DE,,2017-10-22,73
3951,UK,,2017-10-22,219
5708,DE,,2017-10-31,5441
6380,DE,,2017-10-31,2440
5685,DE,,2017-10-31,4306
5738,DE,,2017-10-31,2658
4118,UK,,2017-10-31,1935
4275,UK,,2017-10-31,1111
6321,DE,,2017-10-31,146
5843,DE,,2017-10-22,14
4688,UK,,2017-10-22,66
6764,DE,,2017-10-31,91
6527,DE,,2017-10-31,615
3893,UK,,2017-10-31,327
6322,DE,,2017-10-31,130
6556,DE,,2017-10-22,34
30553,DE,,2017-10-31,1302
5956,DE,,2017-10-31,279
4022,UK,,2017-10-31,239
6554,DE,,2017-10-31,135
5994,DE,,2017-10-31,100
6345,DE,,2017-10-31,186
5782,DE,,2017-10-31,178
6237,DE,,2017-11-07,639
5697,DE,,2017-11-07,4318
4309,UK,,2017-11-07,254
4448,UK,,2017-11-07,1230
4313,UK,,2017-11-07,161
5938,DE,,2017-11-07,293
4444,UK,,2017-11-07,589
5925,DE,,2017-11-07,860
6275,DE,,2017-11-07,282
6627,DE,,2017-11-07,454
5798,DE,,2017-11-07,937
6688,DE,,2017-11-07,99
5850,DE,,2017-11-07,541
6555,DE,,2017-11-07,87
2904,CN,,2017-10-31,1
5962,DE,,2017-11-07,34
5897,DE,,2017-11-17,537
5892,DE,,2017-11-17,543
3808,UK,,2017-11-17,708
6323,DE,,2017-11-07,20
6120,DE,,2017-11-17,239
45689,DE,,2017-11-17,574
5767,DE,,2017-11-17,1371
5707,DE,,2017-11-17,2848
3953,IM,,2017-11-17,49
6570,DE,,2017-11-17,112
33168,UK,,2017-11-17,241
6210,DE,,2017-11-17,327
4038,UK,,2017-11-17,282
6128,DE,,2017-11-17,244
6681,DE,,2017-11-17,83
6152,DE,,2017-11-17,75
6698,DE,,2017-11-17,194
6608,DE,,2017-11-17,43
4133,UK,,2017-11-17,156
6453,DE,,2017-11-07,2
4296,UK,,2017-11-17,64
6405,DE,,2017-11-17,19
3896,UK,,2017-10-06,649
4204,UK,,2017-10-06,322
5820,DE,,2017-10-06,695
3900,UK,,2017-10-06,241
6577,DE,,2017-10-06,211
4391,UK,,2017-10-06,65
5956,DE,,2017-10-06,38
,CH,,2017-11-17,3
6692,DE,,2017-10-06,114
6278,DE,,2017-10-06,86
6602,DE,,2017-10-06,65
6454,DE,,2017-10-06,95
6062,DE,,2017-10-06,14
6359,DE,,2017-10-06,21
6775,DE,,2017-10-06,33
5683,DE,,2017-11-27,3815
5700,DE,,2017-11-27,1969
4278,UK,,2017-11-27,252
3801,UK,,2017-11-27,375
4254,UK,,2017-11-27,6
3807,UK,,2017-11-27,1171
4607,UK,,2017-11-27,83
4093,UK,,2017-11-27,332
6797,DE,,2017-11-27,114
5884,DE,,2017-11-27,407
4569,UK,,2017-11-27,266
6520,DE,,2017-11-27,185
3886,UK,,2017-11-27,153
4508,UK,,2017-11-27,119
6784,DE,,2017-11-27,78
3704,UK,,2017-11-27,27
4630,UK,,2017-11-27,57
5814,DE,,2017-11-27,18
4456,UK,,2017-11-27,81
4076,UK,,2017-11-27,23
6602,DE,,2017-11-27,62
4439,UK,,2017-11-27,45
4639,UK,,2017-10-06,12
3741,UK,,2017-10-16,1194
5715,DE,,2017-10-16,2409
6408,DE,,2017-10-16,262
4433,UK,,2017-10-16,153
4558,UK,,2017-10-16,152
6399,DE,,2017-10-16,512
5832,DE,,2017-10-16,907
6506,DE,,2017-10-16,213
5688,DE,,2017-10-26,11496
4258,UK,,2017-10-26,1606
4022,UK,,2017-10-16,75
6454,DE,,2017-10-16,292
6569,DE,,2017-10-16,88
4550,UK,,2017-10-16,16
4133,UK,,2017-10-16,138
4163,UK,,2017-11-27,4
5867,DE,,2017-10-26,1631
5702,DE,,2017-10-26,3355
4690,UK,,2017-10-16,29
6208,DE,,2017-10-16,103
5844,DE,,2017-10-26,3118
5935,DE,,2017-10-26,1675
3967,UK,,2017-10-26,1901
6340,DE,,2017-10-26,462
4525,UK,,2017-10-16,17
6260,DE,,2017-10-26,138
4463,UK,,2017-10-26,192
6522,DE,,2017-10-26,289
4658,UK,,2017-10-26,427
5710,DE,,2017-10-26,1572
6805,DE,,2017-10-16,11
5886,DE,,2017-10-26,875
4514,UK,,2017-10-26,195
5781,DE,,2017-10-26,328
6783,DE,,2017-10-26,129
4088,UK,,2017-10-26,173
6497,DE,,2017-10-26,454
6434,DE,,2017-10-26,135
6344,DE,,2017-10-26,121
29399,RU,,2017-11-27,1
4074,UK,,2017-10-26,46
6586,DE,,2017-10-26,121
4105,UK,,2017-10-06,1
3374,DK,,2017-10-16,3
5981,DE,,2017-10-26,69
5784,DE,,2017-11-03,1581
6104,DE,,2017-11-03,478
4310,UK,,2017-11-03,2258
4401,UK,,2017-11-03,799
4646,UK,,2017-11-03,567
4093,UK,,2017-11-03,1738
6110,DE,,2017-11-03,498
4081,UK,,2017-11-03,1553
6633,DE,,2017-11-03,182
4463,UK,,2017-11-03,285
6436,DE,,2017-11-03,135
4692,UK,,2017-11-03,107
4453,UK,,2017-11-03,282
4179,UK,,2017-11-03,515
6695,DE,,2017-11-03,583
4540,UK,,2017-11-03,389
4603,UK,,2017-11-03,71
4056,UK,,2017-11-03,42
4549,UK,,2017-11-03,15
4306,UK,,2017-11-03,58
5739,DE,,2017-10-25,136862
5769,DE,,2017-10-25,1238
3796,UK,,2017-10-25,3349
4204,UK,,2017-10-25,1482
4333,UK,,2017-10-25,953
6615,DE,,2017-10-25,351
6485,DE,,2017-10-25,342
6368,DE,,2017-10-25,596
6667,DE,,2017-10-25,462
4563,UK,,2017-10-25,1031
5761,DE,,2017-10-25,455
6675,DE,,2017-10-25,138
6592,DE,,2017-10-25,83
5978,DE,,2017-11-02,530
6606,DE,,2017-11-02,912
5888,DE,,2017-11-02,380
5695,DE,,2017-11-02,7174
4331,UK,,2017-11-02,2686
4366,UK,,2017-11-02,1313
3732,UK,,2017-11-02,2960
5844,DE,,2017-11-02,2715
4276,UK,,2017-11-02,305
4576,UK,,2017-11-02,194
4351,UK,,2017-11-02,509
4296,UK,,2017-11-02,218
4307,UK,,2017-11-02,81
6377,DE,,2017-11-02,138
4616,UK,,2017-11-02,62
6752,DE,,2017-11-02,83
5688,DE,,2017-11-12,13009
4113,UK,,2017-11-12,8415
6364,DE,,2017-11-12,833
5879,DE,,2017-11-12,1029
6346,DE,,2017-11-12,351
4349,UK,,2017-11-12,4922
3770,UK,,2017-11-12,15655
4369,UK,,2017-11-12,397
4222,UK,,2017-11-12,3106
4278,UK,,2017-11-12,2027
4452,UK,,2017-11-12,1205
3876,UK,,2017-11-12,6076
6696,DE,,2017-11-12,465
6320,DE,,2017-11-12,978
3924,UK,,2017-11-12,457
6710,DE,,2017-11-12,130
,CN,,2017-11-12,2
5969,DE,,2017-11-22,378
5813,DE,,2017-11-22,959
4321,UK,,2017-11-22,480
6235,DE,,2017-11-22,514
6765,DE,,2017-11-22,34
5809,DE,,2017-11-22,1644
6538,DE,,2017-11-22,55
6374,DE,,2017-11-22,254
6345,DE,,2017-11-22,120
6683,DE,,2017-11-22,207
3888,UK,,2017-11-22,155
4237,UK,,2017-11-22,1165
5928,DE,,2017-11-22,116
3754,UK,,2017-11-22,120
3718,UK,,2017-11-22,765
6433,DE,,2017-11-22,561
6810,DE,,2017-11-22,98
3902,UK,,2017-11-22,155
6047,DE,,2017-11-22,132
4148,UK,,2017-11-22,298
3956,UK,,2017-11-22,6
6183,DE,,2017-11-22,190
6593,DE,,2017-11-22,46
4066,UK,,2017-11-22,16
4557,UK,,2017-11-22,8
4576,UK,,2017-11-22,15
6363,DE,,2017-11-22,12
6315,DE,,2017-11-22,5
6581,DE,,2017-11-22,16
3875,UK,,2017-10-11,564
3713,UK,,2017-10-11,931
5894,DE,,2017-10-11,3844
5855,DE,,2017-10-11,984
5983,DE,,2017-10-11,263
4130,UK,,2017-10-11,91
30764,DE,,2017-10-11,23
6484,DE,,2017-10-11,64
5760,DE,,2017-10-11,59
4411,UK,,2017-10-11,27
3790,UK,,2017-10-11,190
6807,DE,,2017-10-11,22
6382,DE,,2017-10-11,9
6668,DE,,2017-10-11,61
6009,DE,,2017-10-11,37
4520,UK,,2017-10-11,85
6182,DE,,2017-10-11,27
6318,DE,,2017-10-11,8
5915,DE,,2017-10-21,9865
3835,UK,,2017-10-21,7487
5878,DE,,2017-10-21,6871
6493,DE,,2017-10-21,3288
3941,UK,,2017-10-11,125
6048,DE,,2017-10-21,253
4306,UK,,2017-10-21,81
6102,DE,,2017-10-21,568
4012,UK,,2017-10-21,142
4656,UK,,2017-10-21,229
6655,DE,,2017-10-11,48
6446,DE,,2017-10-21,432
4045,UK,,2017-10-21,1341
4206,UK,,2017-10-21,309
4557,UK,,2017-10-21,36
6121,DE,,2017-10-21,371
6246,DE,,2017-10-21,438
6677,DE,,2017-10-21,269
4069,UK,,2017-10-11,4
4626,UK,,2017-10-21,401
4519,UK,,2017-10-21,34
3854,UK,,2017-10-21,46
